8.8,0.0,5.4,290.0,34.0,3.8,-6.2,1018.2,1020.4,1.0,0.0,22.2,8.61
8.2,0.0,5.0,290.0,39.0,4.2,-4.9,1018.6,1020.8,1.0,0.0,19.0,8.132
7.7,0.0,6.0,290.0,45.0,4.7,-3.5,1019.2,1021.4,1.0,0.0,14.6,8.927999999999997
7.1,0.0,3.8,290.0,49.0,4.9,-2.9,1020.2,1022.4,1.0,0.0,9.0,4.452
4.9,0.0,3.6,290.0,58.0,5.0,-2.6,1020.7,1022.9,0.3,0.0,5.4,1.88
4.0,0.0,3.5,290.0,56.0,4.5,-4.0,1021.1,1023.3,0.0,0.0,4.2,1.5859999999999999
4.3,0.0,3.5,290.0,52.0,4.3,-4.7,1021.7,1023.9,0.0,0.0,3.8,3.0380000000000003
4.3,0.0,2.6,290.0,48.0,4.0,-5.7,1021.7,1023.9,0.0,0.0,3.1,3.342
3.7,0.0,2.2,290.0,50.0,4.0,-5.7,1022.1,1024.3,0.0,0.0,2.6,4.346
3.5,0.0,2.9,290.0,52.0,4.1,-5.4,1022.3,1024.5,0.0,0.0,2.4,3.574
2.4,0.0,2.9,290.0,59.0,4.3,-4.8,1022.5,1024.7,0.0,0.0,1.6,2.4819999999999998
2.3,0.0,2.3,290.0,57.0,4.1,-5.3,1022.8,1025.0,0.0,0.0,1.3,1.9
2.1,0.0,2.5,290.0,58.0,4.1,-5.3,1023.3,1025.5,0.0,0.0,1.1,1.71
2.6,0.0,2.0,290.0,57.0,4.2,-5.0,1023.4,1025.6,0.0,0.0,1.1,1.6340000000000001
3.1,0.0,2.6,290.0,52.0,4.0,-5.8,1023.4,1025.6,0.0,0.0,1.3,1.284
3.5,0.0,3.0,290.0,53.0,4.2,-5.2,1023.3,1025.5,0.0,0.0,1.5,1.466
3.2,0.0,2.2,290.0,55.0,4.2,-4.9,1023.8,1026.0,0.0,0.0,1.3,1.4380000000000002
1.9,0.0,2.8,290.0,64.0,4.5,-4.2,1024.3,1026.6,0.0,0.0,0.8,0.9940000000000001
