,일시,기온(C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(C),현지기압(hPa),해면기압(hPa),일조(hr),적설(cm),지면온도(C),default,Sc,ScCi,AcCi,Ci,ScAs,StNs,CuSc,ScAc,AsCi,ScAcCi,Ac,ScNs,StAs,St,ScAsCi,As,CbStNs,CbScAs,CuCi,CbSc,CuAc,CuAcCi,CuScAc,CuAs,CuScCi,CuScAcCi,Cu,발전량
15707,2015-10-17 12:00,21.9,0.0,3.7,20.0,65.0,17.0,15.0,1018.3,1020.4,1.0,0.0,33.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268
15708,2015-10-17 13:00,22.0,0.0,3.9,20.0,66.0,17.4,15.3,1017.7,1019.8,1.0,0.0,36.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307
15709,2015-10-17 14:00,21.8,0.0,3.8,20.0,65.0,16.9,14.9,1017.2,1019.3,1.0,0.0,38.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409
15710,2015-10-17 15:00,22.2,0.0,3.7,20.0,59.0,15.7,13.7,1016.8,1018.9,1.0,0.0,38.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489
15711,2015-10-17 16:00,21.1,0.0,4.3,360.0,63.0,15.7,13.7,1016.9,1019.0,1.0,0.0,34.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391
15712,2015-10-17 17:00,20.3,0.0,3.6,360.0,65.0,15.4,13.4,1017.1,1019.2,1.0,0.0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228
15713,2015-10-17 18:00,18.6,0.0,2.6,360.0,70.0,15.0,13.0,1017.2,1019.3,0.6,0.0,22.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365
15714,2015-10-17 19:00,16.6,0.0,1.0,290.0,77.0,14.5,12.5,1017.5,1019.6,0.0,0.0,20.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20199999999999999
15715,2015-10-17 20:00,16.4,0.0,1.0,290.0,75.0,13.9,11.9,1017.9,1020.0,0.0,0.0,18.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179
15716,2015-10-17 21:00,15.5,0.0,1.5,290.0,79.0,13.8,11.8,1017.9,1020.0,0.0,0.0,17.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184
15717,2015-10-17 22:00,15.4,0.0,1.3,290.0,83.0,14.5,12.5,1018.0,1020.1,0.0,0.0,17.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256
15718,2015-10-17 23:00,16.0,0.0,1.2,290.0,81.0,14.7,12.7,1017.8,1019.9,0.0,0.0,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27
15719,2015-10-18 00:00,16.0,0.0,1.7,290.0,83.0,15.1,13.1,1017.6,1019.7,0.0,0.0,16.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209
15720,2015-10-18 01:00,16.3,0.0,1.4,270.0,83.0,15.4,13.4,1017.3,1019.4,0.0,0.0,16.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214
15721,2015-10-18 02:00,15.1,0.0,1.6,290.0,86.0,14.7,12.7,1017.3,1019.4,0.0,0.0,16.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265
15722,2015-10-18 03:00,15.0,0.0,2.2,290.0,84.0,14.3,12.3,1017.1,1019.2,0.0,0.0,15.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301
15723,2015-10-18 04:00,15.4,0.0,1.2,270.0,82.0,14.3,12.3,1016.8,1018.9,0.0,0.0,15.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426
15724,2015-10-18 05:00,15.5,0.0,1.4,270.0,83.0,14.6,12.6,1016.8,1018.9,0.0,0.0,15.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276
15725,2015-10-18 06:00,14.5,0.0,2.3,290.0,88.0,14.5,12.5,1017.2,1019.3,0.0,0.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259
15726,2015-10-18 07:00,14.9,0.0,2.4,290.0,89.0,15.0,13.0,1017.7,1019.8,0.0,0.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21
15727,2015-10-18 08:00,17.9,0.0,0.9,290.0,81.0,16.5,14.5,1018.0,1020.1,0.9,0.0,16.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201
15728,2015-10-18 09:00,20.0,0.0,2.4,340.0,74.0,17.3,15.2,1018.3,1020.4,1.0,0.0,18.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053
15729,2015-10-18 10:00,21.3,0.0,1.6,340.0,71.0,17.9,15.8,1018.3,1020.4,1.0,0.0,24.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054000000000000006
15730,2015-10-18 11:00,23.0,0.0,2.9,50.0,66.0,18.4,16.2,1018.1,1020.2,1.0,0.0,30.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009000000000000001
15731,2015-10-18 12:00,23.0,0.0,2.9,50.0,63.0,17.6,15.5,1017.8,1019.9,1.0,0.0,35.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11900000000000001
15732,2015-10-18 13:00,23.7,0.0,2.3,360.0,50.0,14.6,12.6,1017.1,1019.1,1.0,0.0,38.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
15733,2015-10-18 14:00,24.1,0.0,3.5,20.0,45.0,13.5,11.4,1016.7,1018.7,1.0,0.0,40.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
15734,2015-10-18 15:00,24.2,0.0,3.6,20.0,42.0,12.6,10.4,1016.0,1018.0,1.0,0.0,38.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15735,2015-10-18 16:00,23.6,0.0,2.5,360.0,42.0,12.2,9.9,1016.3,1018.3,1.0,0.0,37.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15736,2015-10-18 17:00,22.8,0.0,1.8,340.0,42.0,11.6,9.2,1016.3,1018.4,1.0,0.0,29.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15737,2015-10-18 18:00,18.9,0.0,0.9,320.0,65.0,14.1,12.1,1016.2,1018.3,0.6,0.0,23.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024
15738,2015-10-18 19:00,16.8,0.0,1.5,290.0,73.0,13.9,11.9,1016.3,1018.4,0.0,0.0,20.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376
15739,2015-10-18 20:00,17.7,0.0,2.2,290.0,79.0,16.0,14.0,1016.5,1018.6,0.0,0.0,19.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.128
15740,2015-10-18 21:00,17.4,0.0,1.8,290.0,77.0,15.3,13.3,1016.7,1018.8,0.0,0.0,18.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0270000000000001
15741,2015-10-18 22:00,16.0,0.0,2.3,320.0,79.0,14.3,12.3,1016.5,1018.6,0.0,0.0,17.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001
15742,2015-10-18 23:00,16.4,0.0,2.9,290.0,69.0,12.8,10.6,1016.4,1018.5,0.0,0.0,16.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5539999999999999
15743,2015-10-19 00:00,16.8,0.0,2.0,290.0,67.0,12.8,10.6,1016.0,1018.1,0.0,0.0,16.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3720000000000001
15744,2015-10-19 01:00,16.2,0.0,2.7,290.0,63.0,11.6,9.1,1015.7,1017.8,0.0,0.0,16.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644
15745,2015-10-19 02:00,16.1,0.0,2.4,290.0,80.0,14.6,12.6,1015.7,1017.8,0.0,0.0,15.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32899999999999996
15746,2015-10-19 03:00,15.6,0.0,2.1,290.0,78.0,13.7,11.7,1015.5,1017.6,0.0,0.0,15.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18600000000000005
15747,2015-10-19 04:00,14.9,0.0,2.4,290.0,75.0,12.7,10.5,1015.5,1017.6,0.0,0.0,15.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096
15748,2015-10-19 05:00,14.8,0.0,2.4,290.0,76.0,12.8,10.6,1015.6,1017.7,0.0,0.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067
15749,2015-10-19 06:00,14.9,0.0,1.3,290.0,76.0,12.8,10.6,1015.4,1017.5,0.0,0.0,14.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354
15750,2015-10-19 07:00,15.7,0.0,1.5,270.0,85.0,15.1,13.1,1015.5,1017.6,0.0,0.0,15.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365
15751,2015-10-19 08:00,18.7,0.0,1.4,290.0,83.0,17.8,15.7,1015.8,1017.9,0.8,0.0,16.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182
15752,2015-10-19 09:00,21.0,0.0,2.9,50.0,75.0,18.5,16.3,1016.2,1018.3,1.0,0.0,19.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268
15753,2015-10-19 10:00,21.6,0.0,4.2,50.0,71.0,18.3,16.1,1016.1,1018.2,1.0,0.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305
15754,2015-10-19 11:00,22.0,0.0,4.5,50.0,69.0,18.2,16.0,1015.8,1017.9,1.0,0.0,28.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418
15755,2015-10-19 12:00,22.5,0.0,4.0,50.0,65.0,17.6,15.5,1015.0,1017.1,1.0,0.0,32.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513
15756,2015-10-19 13:00,22.7,0.0,4.5,50.0,67.0,18.4,16.2,1014.5,1016.6,1.0,0.0,36.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526
15757,2015-10-19 14:00,22.8,0.0,4.3,50.0,63.0,17.4,15.3,1013.8,1015.8,1.0,0.0,39.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62
15758,2015-10-19 15:00,22.8,0.0,3.6,70.0,63.0,17.4,15.3,1013.2,1015.2,1.0,0.0,37.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48100000000000004
15759,2015-10-19 16:00,21.6,0.0,2.9,50.0,66.0,16.9,14.9,1013.1,1015.2,1.0,0.0,32.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299
15760,2015-10-19 17:00,21.0,0.0,2.2,50.0,68.0,16.8,14.8,1013.3,1015.4,0.6,0.0,27.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081
15761,2015-10-19 18:00,20.1,0.0,1.8,360.0,73.0,17.2,15.1,1013.1,1015.2,0.1,0.0,23.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07
15762,2015-10-19 19:00,18.4,0.0,0.6,320.0,84.0,17.7,15.6,1013.5,1015.6,0.0,0.0,21.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079
15763,2015-10-19 20:00,17.1,0.0,0.9,290.0,87.0,16.9,14.9,1013.7,1015.8,0.0,0.0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083
15764,2015-10-19 21:00,16.7,0.0,1.2,290.0,89.0,16.8,14.8,1013.7,1015.8,0.0,0.0,19.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027000000000000003
15765,2015-10-19 22:00,16.5,0.0,1.3,290.0,92.0,17.2,15.1,1013.8,1015.9,0.0,0.0,18.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055999999999999994
15766,2015-10-19 23:00,16.0,0.0,1.4,290.0,92.0,16.6,14.6,1014.0,1016.1,0.0,0.0,17.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091
15767,2015-10-20 00:00,16.1,0.0,1.7,290.0,91.0,16.6,14.6,1014.2,1016.3,0.0,0.0,17.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19
15768,2015-10-20 01:00,16.0,0.0,1.3,290.0,91.0,16.5,14.5,1013.6,1015.7,0.0,0.0,16.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5720000000000001
15769,2015-10-20 02:00,16.7,0.0,1.5,340.0,92.0,17.4,15.3,1013.4,1015.5,0.0,0.0,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9179999999999999
15770,2015-10-20 03:00,16.9,0.0,1.3,290.0,93.0,17.8,15.7,1013.4,1015.5,0.0,0.0,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892
15771,2015-10-20 04:00,16.5,0.0,1.1,250.0,91.0,17.0,15.0,1013.2,1015.3,0.0,0.0,16.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672
15772,2015-10-20 05:00,16.0,0.0,1.2,270.0,88.0,16.0,14.0,1013.2,1015.3,0.0,0.0,16.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551
15773,2015-10-20 06:00,16.0,0.0,1.4,270.0,88.0,16.0,14.0,1013.5,1015.6,0.0,0.0,16.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727
15774,2015-10-20 07:00,15.9,0.0,1.3,250.0,89.0,16.0,14.0,1013.7,1015.8,0.0,0.0,16.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858
15775,2015-10-20 08:00,17.3,0.0,1.4,320.0,86.0,16.9,14.9,1014.1,1016.2,0.3,0.0,17.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6559999999999999
15776,2015-10-20 09:00,19.6,0.0,2.2,340.0,79.0,17.9,15.8,1014.7,1016.8,0.7,0.0,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212
15777,2015-10-20 10:00,20.4,0.0,3.3,360.0,69.0,16.5,14.5,1014.9,1017.0,1.0,0.0,22.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045
15778,2015-10-20 11:00,22.1,0.0,3.3,360.0,68.0,18.1,15.9,1014.8,1016.9,0.9,0.0,26.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15779,2015-10-20 12:00,22.9,0.0,2.3,20.0,59.0,16.4,14.4,1014.3,1016.3,0.9,0.0,30.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15780,2015-10-20 13:00,23.1,0.0,2.1,20.0,57.0,16.1,14.1,1013.7,1015.7,0.4,0.0,30.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067
15781,2015-10-20 14:00,22.6,0.0,3.5,360.0,59.0,16.1,14.1,1013.3,1015.3,1.0,0.0,32.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20199999999999999
15782,2015-10-20 15:00,21.1,0.0,4.3,360.0,71.0,17.7,15.6,1012.8,1014.9,0.4,0.0,28.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217
15783,2015-10-20 16:00,21.1,0.0,3.8,360.0,72.0,17.9,15.8,1012.7,1014.8,0.5,0.0,27.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192
15784,2015-10-20 17:00,20.7,0.0,3.3,360.0,74.0,17.9,15.8,1013.1,1015.2,0.7,0.0,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299
15785,2015-10-20 18:00,19.4,0.0,2.0,340.0,82.0,18.4,16.2,1013.2,1015.3,0.1,0.0,21.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47200000000000003
15786,2015-10-20 19:00,18.2,0.0,2.4,340.0,84.0,17.5,15.4,1013.4,1015.5,0.0,0.0,19.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44
15787,2015-10-20 20:00,17.8,0.0,1.7,320.0,84.0,17.0,15.0,1013.7,1015.8,0.0,0.0,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336
15788,2015-10-20 21:00,18.0,0.0,1.7,340.0,84.0,17.3,15.2,1014.1,1016.2,0.0,0.0,18.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514
15789,2015-10-20 22:00,19.7,0.0,2.8,360.0,86.0,19.6,17.2,1014.0,1016.1,0.0,0.0,19.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528
15790,2015-10-20 23:00,20.6,0.0,2.9,20.0,83.0,20.1,17.6,1014.2,1016.3,0.0,0.0,19.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726
15791,2015-10-21 00:00,20.6,0.0,3.1,20.0,83.0,20.1,17.6,1014.5,1016.6,0.0,0.0,19.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598
15792,2015-10-21 01:00,20.9,0.0,3.6,50.0,79.0,19.5,17.1,1014.6,1016.7,0.0,0.0,19.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76
15793,2015-10-21 02:00,20.5,0.0,3.2,20.0,84.0,20.1,17.6,1014.3,1016.4,0.0,0.0,19.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644
15794,2015-10-21 03:00,20.4,0.0,3.3,20.0,84.0,20.0,17.5,1014.0,1016.1,0.0,0.0,19.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535
15795,2015-10-21 04:00,20.4,0.0,3.5,20.0,81.0,19.4,17.0,1014.1,1016.2,0.0,0.0,19.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77
15796,2015-10-21 05:00,20.3,0.0,3.3,20.0,82.0,19.5,17.1,1014.1,1016.2,0.0,0.0,19.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858
15797,2015-10-21 06:00,20.1,0.0,3.0,20.0,83.0,19.5,17.1,1014.4,1016.5,0.0,0.0,19.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8170000000000001
15798,2015-10-21 07:00,20.2,0.0,3.1,20.0,85.0,20.0,17.5,1014.9,1017.0,0.0,0.0,19.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775
15799,2015-10-21 08:00,20.7,0.0,4.1,20.0,82.0,20.0,17.5,1015.4,1017.5,0.0,0.0,20.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636
15800,2015-10-21 09:00,21.4,0.0,3.7,50.0,81.0,20.5,17.9,1015.8,1017.9,0.1,0.0,21.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736
15801,2015-10-21 10:00,21.7,0.0,4.0,50.0,79.0,20.4,17.8,1016.0,1018.1,0.5,0.0,23.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585
15802,2015-10-21 11:00,21.9,0.0,4.2,50.0,78.0,20.4,17.8,1016.0,1018.1,0.5,0.0,26.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738
15803,2015-10-21 12:00,22.2,0.0,4.8,20.0,78.0,20.8,18.1,1015.9,1018.0,0.7,0.0,27.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705
15804,2015-10-21 13:00,22.7,0.0,4.1,20.0,76.0,20.9,18.2,1015.6,1017.7,1.0,0.0,30.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281
15805,2015-10-21 14:00,21.9,0.0,3.7,20.0,80.0,20.9,18.2,1014.9,1017.0,1.0,0.0,32.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18600000000000005
15806,2015-10-21 15:00,22.0,0.0,3.3,20.0,79.0,20.8,18.1,1014.7,1016.8,1.0,0.0,31.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235
15807,2015-10-21 16:00,21.4,0.0,3.2,20.0,79.0,20.0,17.5,1015.0,1017.1,1.0,0.0,29.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124
15808,2015-10-21 17:00,20.8,0.0,2.7,20.0,80.0,19.6,17.2,1015.3,1017.4,0.1,0.0,25.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161
15809,2015-10-21 18:00,19.8,0.0,2.2,360.0,85.0,19.5,17.1,1015.6,1017.7,0.0,0.0,22.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209
15810,2015-10-21 19:00,19.1,0.0,2.3,360.0,88.0,19.4,17.0,1016.1,1018.2,0.0,0.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221
15811,2015-10-21 20:00,18.9,0.0,2.0,340.0,90.0,19.6,17.2,1016.5,1018.6,0.0,0.0,20.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377
15812,2015-10-21 21:00,18.0,0.0,1.1,290.0,92.0,18.9,16.6,1016.8,1018.9,0.0,0.0,19.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31
15813,2015-10-21 22:00,17.7,0.0,1.6,270.0,93.0,18.8,16.5,1017.0,1019.1,0.0,0.0,18.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225
15814,2015-10-21 23:00,17.6,0.0,1.3,270.0,92.0,18.4,16.2,1017.1,1019.2,0.0,0.0,18.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402
15815,2015-10-22 00:00,17.6,0.0,1.3,270.0,90.0,18.1,15.9,1016.8,1018.9,0.0,0.0,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754
15816,2015-10-22 01:00,17.2,0.0,1.3,320.0,88.0,17.2,15.1,1016.5,1018.6,0.0,0.0,17.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135
