년원일,호기,총량,평균,최대,최소,최대(시간별),최소(시간별),01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2014.02.07,1,78.764,3.282,5.359,1.738,5.359,1.738,2.878,2.657,4.189,3.732,3.812,3.141,4.294,1.738,3.562,2.232,3.185,3.574,5.359,4.681,3.659,4.529,3.346,2.307,2.108,2.244,2.955,2.868,1.893,3.821
2014.02.07,2,187.121,7.797,12.480,4.292,12.480,4.292,6.221,7.708,11.195,9.577,9.699,7.229,10.095,4.292,9.208,5.458,8.068,8.743,12.480,10.088,7.725,10.087,7.159,5.356,5.232,5.294,6.624,6.398,4.524,8.661
2014.02.08,1,105.010,4.375,5.943,2.375,5.943,2.375,2.375,4.319,3.093,4.320,2.926,2.942,2.825,2.873,4.017,3.898,4.995,4.841,4.396,3.950,5.139,5.131,5.322,4.901,5.143,5.943,5.658,5.629,5.183,5.191
2014.02.08,2,226.404,9.434,13.220,6.090,13.220,6.090,6.090,10.812,7.012,11.020,9.313,8.151,7.811,7.436,10.746,8.572,10.026,9.265,8.642,7.210,8.926,9.347,10.489,8.001,8.400,12.575,13.220,13.055,11.173,9.112
2014.02.09,1,138.338,5.764,6.090,4.515,6.090,4.515,5.557,5.639,4.515,5.793,6.054,6.059,6.077,5.607,6.065,5.996,5.277,5.647,5.226,5.796,6.090,6.056,5.695,5.920,5.907,5.942,6.021,6.028,5.770,5.601
2014.02.09,2,272.835,11.368,14.759,7.168,14.759,7.168,10.228,10.748,7.168,10.340,11.664,11.468,8.836,8.852,8.804,9.760,8.244,12.984,13.035,12.779,14.499,14.759,14.221,12.400,12.128,11.381,11.791,11.643,12.909,12.194
2014.02.10,1,93.035,3.876,5.250,1.543,5.250,1.543,5.152,3.751,4.184,4.258,4.267,4.222,4.157,3.482,4.367,5.216,4.899,5.149,5.250,5.001,4.276,3.940,4.401,2.066,3.132,4.758,2.349,1.557,1.543,1.658
2014.02.10,2,229.534,9.564,13.033,3.863,13.033,3.863,11.764,11.639,12.110,13.033,11.409,10.398,12.576,11.599,12.264,11.668,10.819,10.614,11.189,10.644,8.522,7.488,9.502,6.233,7.031,10.806,5.219,3.863,4.623,4.521
2014.02.11,1,82.355,3.431,5.874,0.483,5.874,0.483,1.891,1.846,2.806,1.881,1.889,3.049,4.869,3.895,3.139,4.494,4.944,5.175,4.295,4.781,5.433,5.874,5.561,3.671,3.255,3.618,2.625,1.825,1.056,0.483
2014.02.11,2,202.973,8.457,14.377,2.088,14.377,2.088,4.379,4.533,6.251,4.175,5.743,7.586,11.621,10.074,7.608,9.974,11.562,12.637,11.201,12.729,13.468,14.377,13.059,8.837,8.442,7.674,5.720,5.387,3.848,2.088
2014.02.12,1,38.723,1.613,3.310,0.442,3.310,0.442,0.729,1.784,1.028,0.937,0.757,0.659,0.857,0.760,0.442,2.298,2.776,2.778,1.374,1.367,2.021,3.310,2.646,2.570,2.981,1.418,1.442,1.415,1.804,0.570
2014.02.12,2,86.142,3.589,6.157,1.262,6.157,1.262,2.667,5.026,3.177,2.925,2.404,2.203,2.485,2.229,1.262,4.077,4.962,5.097,2.274,2.434,3.670,6.157,5.431,5.568,5.963,3.072,3.484,3.531,4.259,1.785
2014.02.13,1,71.738,2.989,5.135,0.283,5.135,0.283,0.283,0.703,2.361,3.821,4.226,2.929,2.050,2.975,2.912,3.078,4.633,5.135,3.526,3.510,3.667,3.738,4.143,3.219,2.862,2.821,1.443,2.710,3.049,1.944
2014.02.13,2,177.380,7.391,12.560,1.394,12.560,1.394,1.394,1.759,6.120,10.330,11.443,8.879,5.402,7.219,6.538,6.820,10.902,12.560,8.552,9.100,9.028,9.876,10.293,7.850,6.508,6.387,3.320,5.416,7.204,4.480
2014.02.14,1,77.009,3.209,5.196,0.396,5.196,0.396,2.909,1.819,1.391,2.947,4.815,5.013,4.646,3.816,5.196,3.324,3.888,4.035,4.658,4.402,4.389,3.692,4.379,3.817,1.623,0.506,0.396,1.954,1.452,1.942
2014.02.14,2,174.956,7.290,11.606,1.677,11.606,1.677,6.944,4.422,3.456,6.940,11.533,11.300,10.462,8.273,11.606,7.080,8.652,8.938,10.696,9.964,9.564,8.575,8.997,8.374,3.500,1.677,1.825,3.779,3.640,4.759
2014.02.15,1,35.466,1.478,3.092,0.000,3.092,0.017,1.433,0.912,1.406,2.657,2.472,2.748,3.092,2.848,2.840,1.573,1.106,1.524,2.055,1.411,1.488,2.374,1.676,0.860,0.581,0.147,0.017,0.000,0.100,0.146
2014.02.15,2,74.296,3.096,6.439,0.242,6.439,0.242,3.377,2.067,2.455,4.306,4.158,5.026,5.793,6.439,6.069,3.361,2.432,3.069,3.885,2.765,3.065,4.666,4.541,2.471,1.776,0.717,0.242,0.328,0.559,0.729
2014.02.16,1,3.661,0.153,0.661,0.000,0.661,0.006,0.088,0.192,0.132,0.165,0.000,0.000,0.000,0.006,0.257,0.000,0.006,0.124,0.279,0.195,0.128,0.000,0.000,0.000,0.000,0.187,0.564,0.433,0.244,0.661
2014.02.16,2,17.007,0.709,2.412,0.000,2.412,0.006,0.639,0.896,0.661,0.873,0.030,0.000,0.000,0.119,1.244,0.159,0.107,0.649,0.927,0.862,0.592,0.104,0.153,0.006,0.080,0.908,2.021,2.099,1.466,2.412
2014.02.17,1,61.717,2.572,6.084,0.000,6.084,0.009,0.562,0.958,0.472,0.520,0.106,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.801,1.763,4.368,5.568,5.964,6.084,5.604,6.082,6.065,6.005,5.632,5.154
2014.02.17,2,153.299,6.387,14.954,0.000,14.954,0.021,2.110,1.799,1.515,2.152,0.959,0.503,0.000,0.000,0.162,0.250,0.021,0.182,2.309,4.180,10.059,12.956,14.565,14.884,14.902,14.954,14.919,14.298,13.677,11.943
2014.02.18,1,93.944,3.914,5.315,2.291,5.315,2.291,3.395,3.006,3.752,3.926,5.121,3.562,4.135,3.885,4.612,3.271,4.229,4.107,4.312,5.144,5.312,5.315,4.293,2.865,3.646,3.236,2.619,2.291,4.792,3.118
2014.02.18,2,227.950,9.498,12.391,5.624,12.391,5.624,7.699,7.079,8.493,8.375,12.391,11.066,10.390,8.994,9.999,8.737,9.145,8.771,9.386,10.820,11.982,12.139,10.631,8.487,11.305,10.254,8.349,5.624,10.310,7.524
