date,price_sk,price_ss,transaction_sk,transaction_ss,oil,snp,shanghai,kospi,hold_sk,hold_ss,exchange,export
2017-08-18,67000.0,2345000.0,3130891.0,209559.0,49.0,2425.55,3269.0,308.0,48.68,53.51,1142.0,225342.60869565216
2017-08-21,67200.0,2342000.0,2570150.0,102069.0,47.0,2428.37,3287.0,308.0,48.71,53.46,1140.0,225342.60869565216
2017-08-22,68200.0,2350000.0,2208365.0,147635.0,48.0,2452.51,3290.0,309.0,48.73,53.44,1135.0,225342.60869565216
2017-08-23,68000.0,2374000.0,3072911.0,187694.0,48.0,2444.04,3288.0,310.0,48.69,53.47,1132.0,225342.60869565216
2017-08-24,68100.0,2376000.0,2333347.0,173149.0,47.0,2438.97,3272.0,311.0,48.71,53.45,1128.0,225342.60869565216
2017-08-25,68400.0,2351000.0,1862764.0,224871.0,48.0,2443.05,3332.0,311.0,48.72,53.43,1127.0,225342.60869565216
2017-08-28,68000.0,2305000.0,2415335.0,199242.0,47.0,2444.24,3363.0,310.0,48.72,53.41,1121.0,225342.60869565216
2017-08-29,67600.0,2304000.0,2967906.0,252473.0,46.0,2446.3,3365.0,309.0,48.67,53.39,1126.0,225342.60869565216
2017-08-30,68500.0,2310000.0,2118742.0,150260.0,46.0,2457.59,3364.0,310.0,48.7,53.38,1126.0,225342.60869565216
2017-08-31,68600.0,2316000.0,2054717.0,220234.0,47.0,2471.65,3361.0,308.0,48.69,53.37,1127.0,225342.60869565216
2017-09-01,68700.0,2324000.0,2304425.0,212834.0,47.0,2476.55,3367.0,308.0,48.72,53.38,1121.0,283788.5714285714
2017-09-04,68100.0,2302000.0,3234465.0,158870.0,48.0,2467.2,3380.0,304.0,48.78,53.37,1132.0,283788.5714285714
2017-09-05,69900.0,2338000.0,4026248.0,234322.0,49.0,2457.85,3384.0,304.0,48.8,53.35,1131.0,283788.5714285714
2017-09-06,71700.0,2350000.0,4476200.0,216221.0,49.0,2465.54,3385.0,303.0,48.82,53.32,1134.0,283788.5714285714
2017-09-07,71400.0,2406000.0,3877849.0,193530.0,49.0,2465.1,3366.0,307.0,48.84,53.31,1129.0,283788.5714285714
2017-09-08,72600.0,2454000.0,2868673.0,217860.0,47.0,2461.43,3365.0,307.0,48.87,53.31,1131.0,283788.5714285714
2017-09-11,73650.0,2490000.0,3272769.0,207495.0,48.0,2488.11,3376.0,310.0,48.81,53.28,1135.0,283788.5714285714
2017-09-12,74700.0,2480000.0,3676865.0,240595.0,48.0,2496.48,3379.0,310.0,48.86,53.25,1130.0,283788.5714285714
2017-09-13,75700.0,2481000.0,5682708.0,187140.0,49.0,2498.37,3384.0,310.0,48.89,53.25,1129.0,283788.5714285714
2017-09-14,76800.0,2515000.0,3366621.0,284095.0,50.0,2495.62,3371.0,313.0,48.9,53.27,1136.0,283788.5714285714
2017-09-15,77200.0,2520000.0,2725277.0,215146.0,50.0,2500.23,3354.0,314.0,48.88,53.27,1133.0,283788.5714285714
2017-09-18,79700.0,2624000.0,3638325.0,230499.0,50.0,2503.87,3363.0,319.0,48.89,53.32,1129.0,283788.5714285714
2017-09-19,79200.0,2606000.0,3934389.0,197008.0,49.0,2506.65,3357.0,319.0,48.76,53.31,1132.0,283788.5714285714
2017-09-20,80700.0,2611000.0,5268665.0,185855.0,50.0,2508.24,3366.0,318.0,48.75,53.3,1130.0,283788.5714285714
2017-09-21,83100.0,2640000.0,6961713.0,176796.0,51.0,2500.6,3358.0,318.0,48.77,53.32,1134.0,283788.5714285714
2017-09-22,83100.0,2650000.0,5970218.0,278448.0,51.0,2502.22,3353.0,317.0,48.87,53.34,1135.0,283788.5714285714
2017-09-25,82600.0,2681000.0,8502745.0,186062.0,52.0,2496.66,3342.0,316.0,48.88,53.35,1135.0,283788.5714285714
2017-09-26,82100.0,2583000.0,11035272.0,341144.0,52.0,2496.84,3344.0,314.0,48.74,53.24,1139.0,283788.5714285714
2017-09-27,82400.0,2584000.0,5029200.0,215940.0,52.0,2507.04,3345.0,314.0,48.65,53.23,1145.0,283788.5714285714
2017-09-28,83200.0,2563000.0,4817018.0,240509.0,52.0,2510.06,3340.0,314.0,48.56,53.23,1148.0,283788.5714285714
2017-09-29,82900.0,2564000.0,3579139.0,258188.0,52.0,2519.36,3349.0,316.0,48.55,53.13,1147.0,283788.5714285714
2017-10-01,83625.0,2573500.0,4126253.5,277214.0,51.5,2524.24,3352.5714285714284,316.75,48.56625,53.14125,1145.5,275257.82608695654
2017-10-02,84350.0,2583000.0,4673368.0,296240.0,51.0,2529.12,3356.142857142857,317.5,48.5825,53.1525,1144.0,275257.82608695654
2017-10-03,85075.0,2592500.0,5220482.5,315266.0,50.0,2534.58,3359.714285714286,318.25,48.59875,53.16375,1142.5,275257.82608695654
2017-10-04,85800.0,2602000.0,5767597.0,334292.0,50.0,2537.74,3363.285714285714,319.0,48.615,53.175,1141.0,275257.82608695654
2017-10-05,86525.0,2611500.0,6314711.5,353318.0,51.0,2552.07,3366.857142857143,319.75,48.63125,53.18625,1139.5,275257.82608695654
2017-10-06,87250.0,2621000.0,6861826.0,372344.0,49.0,2549.33,3370.4285714285716,320.5,48.6475,53.1975,1138.0,275257.82608695654
2017-10-09,87975.0,2630500.0,7408940.5,391370.0,50.0,2544.73,3374.0,321.25,48.66375,53.20875,1136.5,275257.82608695654
2017-10-10,88700.0,2640000.0,7956055.0,410396.0,51.0,2550.64,3383.0,322.0,48.68,53.22,1135.0,275257.82608695654
2017-10-11,89100.0,2732000.0,5500820.0,273043.0,51.0,2555.24,3388.0,326.0,48.57,53.36,1135.0,275257.82608695654
2017-10-12,88500.0,2740000.0,4313702.0,277814.0,51.0,2550.93,3386.0,328.0,48.56,53.36,1134.0,275257.82608695654
2017-10-13,86100.0,2700000.0,6101810.0,252033.0,51.0,2553.17,3391.0,327.0,48.51,53.36,1128.0,275257.82608695654
2017-10-16,84200.0,2696000.0,6985619.0,195399.0,52.0,2557.64,3378.0,328.0,48.42,53.36,1129.0,275257.82608695654
2017-10-17,82550.0,2740000.0,8028152.0,212156.0,52.0,2559.36,3372.0,329.0,48.25,53.39,1133.0,275257.82608695654
2017-10-18,80900.0,2738000.0,9070685.0,202215.0,52.0,2561.26,3382.0,328.0,48.04,53.39,1133.0,275257.82608695654
2017-10-19,79000.0,2649000.0,7675978.0,242174.0,52.0,2562.1,3370.0,326.0,47.9,53.38,1133.0,275257.82608695654
2017-10-20,81200.0,2692000.0,6911051.0,160541.0,52.0,2575.21,3379.0,329.0,47.84,53.41,1133.0,275257.82608695654
2017-10-23,84700.0,2715000.0,5388391.0,166221.0,52.0,2564.98,3381.0,329.0,47.92,53.44,1131.0,275257.82608695654
2017-10-24,81800.0,2702000.0,5236092.0,116121.0,52.0,2569.13,3388.0,329.0,47.78,53.43,1130.0,275257.82608695654
2017-10-25,81700.0,2695000.0,3914170.0,117657.0,52.0,2557.15,3397.0,329.0,47.85,53.44,1128.0,275257.82608695654
2017-10-26,78700.0,2620000.0,7528077.0,195531.0,53.0,2560.4,3408.0,327.0,47.76,53.44,1126.0,275257.82608695654
2017-10-27,78400.0,2654000.0,8929263.0,147850.0,54.0,2581.07,3417.0,329.0,47.49,53.42,1131.0,275257.82608695654
2017-10-30,79800.0,2702000.0,5883529.0,163923.0,54.0,2572.83,3390.0,330.0,47.57,53.44,1125.0,275257.82608695654
2017-10-31,82550.0,2754000.0,6475412.5,267631.0,54.0,2575.26,3393.0,334.0,47.69,53.48,1120.0,275257.82608695654
2017-11-01,85300.0,2861000.0,7067296.0,290205.0,54.0,2579.36,3396.0,339.0,47.83,53.5,1115.0,281572.7272727273
2017-11-02,83400.0,2853000.0,4464960.0,214421.0,55.0,2579.85,3383.0,338.0,47.83,53.77,1114.0,281572.7272727273
2017-11-03,84400.0,2819000.0,4050123.0,198716.0,56.0,2587.84,3372.0,339.0,47.87,53.71,1116.0,281572.7272727273
2017-11-06,83500.0,2819000.0,3131468.0,180019.0,57.0,2591.13,3388.0,337.0,47.94,53.72,1115.0,281572.7272727273
2017-11-07,82400.0,2805000.0,2993945.0,149291.0,57.0,2590.64,3414.0,337.0,47.93,53.71,1114.0,281572.7272727273
2017-11-08,83200.0,2838000.0,3396387.0,170404.0,57.0,2594.38,3415.0,338.0,48.0,53.71,1115.0,281572.7272727273
2017-11-09,82400.0,2817000.0,3748489.0,239881.0,57.0,2584.62,3428.0,337.0,47.99,53.69,1119.0,281572.7272727273
2017-11-10,82000.0,2820000.0,2357772.0,134976.0,57.0,2582.3,3433.0,336.0,48.0,53.67,1120.0,281572.7272727273
2017-11-13,82300.0,2819000.0,2955651.0,176133.0,57.0,2584.84,3448.0,334.0,48.03,53.68,1121.0,281572.7272727273
2017-11-14,82150.0,2796000.0,3081761.5,134500.0,56.0,2578.87,3430.0,334.0,48.05,53.64,1118.0,281572.7272727273
2017-11-15,82000.0,2767000.0,3207872.0,176339.0,55.0,2564.62,3403.0,332.0,48.05,53.61,1108.0,281572.7272727273
2017-11-16,82500.0,2789000.0,3053355.0,152814.0,55.0,2585.64,3399.0,334.0,48.06,53.62,1099.0,281572.7272727273
2017-11-17,83000.0,2791000.0,4339090.0,214663.0,57.0,2578.85,3383.0,334.0,48.11,53.66,1100.0,281572.7272727273
2017-11-20,82100.0,2760000.0,2988991.0,189455.0,56.0,2582.14,3392.0,333.0,48.13,53.65,1100.0,281572.7272727273
2017-11-21,85000.0,2764000.0,5540888.0,206494.0,57.0,2599.03,3411.0,334.0,48.36,53.63,1093.0,281572.7272727273
2017-11-22,86800.0,2798000.0,4592670.0,159059.0,58.0,2597.08,3430.0,335.0,48.46,53.6,1092.0,281572.7272727273
2017-11-23,84700.0,2765000.0,2840382.0,125458.0,58.5,2599.75,3352.0,335.0,48.38,53.57,1086.0,281572.7272727273
2017-11-24,85100.0,2773000.0,2073899.0,90724.0,59.0,2602.42,3354.0,335.0,48.38,53.54,1087.0,281572.7272727273
2017-11-27,83100.0,2632000.0,7105679.0,362578.0,58.0,2601.42,3322.0,330.0,48.46,53.45,1090.0,281572.7272727273
2017-11-28,82750.0,2664000.0,4762213.5,269988.0,58.0,2627.04,3334.0,331.0,48.49,53.43,1082.0,281572.7272727273
2017-11-29,82400.0,2630000.0,2418748.0,191805.0,57.0,2626.07,3338.0,331.0,48.53,53.37,1079.0,281572.7272727273
2017-11-30,76800.0,2540000.0,11213748.0,592683.0,57.0,2647.58,3317.0,325.0,48.21,53.25,1088.0,281572.7272727273
2017-12-01,77400.0,2542000.0,4340592.0,257372.0,58.0,2642.22,3318.0,325.0,48.11,53.21,1087.0,305475.71428571426
2017-12-04,79100.0,2567000.0,4115752.0,297301.0,57.0,2646.5781818181813,3310.0,329.0,48.15,53.19,1088.0,305475.71428571426
2017-12-05,77900.0,2563000.0,3736568.0,186531.0,58.0,2650.936363636363,3304.0,330.0,48.1,53.17,1088.0,305475.71428571426
2017-12-06,77500.0,2501000.0,3934238.0,217784.0,56.0,2655.294545454545,3294.0,325.0,48.03,53.11,1094.0,305475.71428571426
2017-12-07,76000.0,2537000.0,5166136.0,221312.0,57.0,2659.652727272727,3272.0,324.0,47.83,53.05,1095.0,305475.71428571426
2017-12-08,78700.0,2600000.0,3660716.0,225809.0,57.0,2664.010909090909,3290.0,325.0,47.89,53.07,1095.0,305475.71428571426
2017-12-11,78700.0,2589000.0,2493176.0,162517.0,58.0,2668.3690909090906,3322.0,325.0,47.84,53.01,1092.0,305475.71428571426
2017-12-12,77750.0,2605000.0,2989548.0,175301.0,57.0,2672.7272727272725,3281.0,324.0,47.76,53.02,1092.0,305475.71428571426
2017-12-13,76800.0,2566000.0,3485920.0,226674.0,57.0,2677.0854545454545,3303.0,326.0,47.62,52.95,1093.0,305475.71428571426
2017-12-14,76000.0,2553000.0,5552560.0,406208.0,57.0,2681.4436363636364,3292.0,325.0,47.68,52.99,1089.0,305475.71428571426
2017-12-15,75700.0,2531000.0,3374982.0,298571.0,57.0,2685.801818181818,3266.0,326.0,47.61,52.95,1090.0,305475.71428571426
2017-12-18,77200.0,2560000.0,3237589.0,147005.0,57.0,2690.16,3268.0,327.0,47.6,52.91,1089.0,305475.71428571426
2017-12-19,80200.0,2578000.0,6782210.0,239572.0,57.0,2681.47,3297.0,327.0,47.73,52.9,1085.0,305475.71428571426
2017-12-20,80100.0,2544000.0,4375810.0,201611.0,58.0,2679.25,3288.0,326.0,47.75,52.84,1084.0,305475.71428571426
2017-12-21,77000.0,2457000.0,4831110.0,312486.0,58.0,2684.57,3300.0,320.0,47.67,52.78,1082.0,305475.71428571426
2017-12-22,76700.0,2485000.0,3382954.0,223993.0,58.0,2683.34,3297.0,321.0,47.64,52.79,1080.0,305475.71428571426
2017-12-25,75350.0,2447500.0,4818448.5,272395.0,59.0,2681.92,3280.0,320.0,47.64,52.77,1078.0,305475.71428571426
2017-12-26,74000.0,2410000.0,6253943.0,320797.0,60.0,2680.5,3306.0,319.0,47.64,52.75,1076.0,305475.71428571426
2017-12-27,75250.0,2468000.0,4539941.0,214872.0,60.0,2682.62,3276.0,320.0,47.55,52.74,1076.0,305475.71428571426
2017-12-28,76500.0,2548000.0,2825939.0,179709.0,60.0,2687.54,3296.0,325.0,47.53,52.74,1071.0,305475.71428571426
2017-12-29,76533.33333333331,2549000.0,2555572.0,176301.0,60.0,2673.61,3307.0,325.3333333333333,47.53666666666667,52.74333333333333,1069.0,305475.71428571426
2018-01-01,76566.66666666669,2550000.0,2285205.0,172893.0,60.0,2684.71,3327.5,325.6666666666667,47.54333333333333,52.74666666666667,1066.5,268081.3043478261
2018-01-02,76600.0,2551000.0,2014838.0,169485.0,60.0,2695.81,3348.0,326.0,47.55,52.75,1064.0,268081.3043478261
2018-01-03,77700.0,2581000.0,3097644.0,200270.0,62.0,2713.06,3369.0,327.0,47.61,52.81,1067.0,268081.3043478261
2018-01-04,77100.0,2554000.0,3729328.0,233909.0,62.0,2723.99,3386.0,325.0,47.66,52.82,1065.0,268081.3043478261
2018-01-05,79300.0,2606000.0,3395065.0,189623.0,61.0,2743.15,3392.0,329.0,47.77,52.83,1065.0,268081.3043478261
2018-01-08,78200.0,2601000.0,2960495.0,167673.0,62.0,2747.71,3409.0,331.0,47.78,52.84,1068.0,268081.3043478261
2018-01-09,76900.0,2520000.0,3343874.0,360272.0,63.0,2751.29,3414.0,330.0,47.78,52.77,1070.0,268081.3043478261
2018-01-10,72900.0,2442000.0,9123901.0,371336.0,64.0,2748.23,3422.0,328.0,47.48,52.69,1070.0,268081.3043478261
2018-01-11,72600.0,2412000.0,3777867.0,502476.0,64.0,2767.56,3425.0,326.0,47.43,52.65,1072.0,268081.3043478261
2018-01-12,72650.0,2410000.0,3659567.0,545409.0,64.0,2786.24,3429.0,327.0,47.52,52.51,1065.0,268081.3043478261
2018-01-15,72700.0,2427000.0,3541267.0,201920.0,64.0,2781.33,3410.0,327.0,47.46,52.52,1066.0,268081.3043478261
2018-01-16,74400.0,2500000.0,4383229.0,407793.0,64.0,2776.42,3437.0,330.0,47.48,52.55,1065.0,268081.3043478261
2018-01-17,74100.0,2481000.0,3256624.0,221061.0,64.0,2802.56,3445.0,329.0,47.51,52.57,1071.0,268081.3043478261
2018-01-18,75200.0,2495000.0,6199800.0,296977.0,64.0,2798.03,3475.0,329.0,47.6,52.58,1071.0,268081.3043478261
2018-01-19,73300.0,2466000.0,3898397.0,184399.0,63.0,2810.3,3488.0,330.0,47.5,52.56,1069.0,268081.3043478261
2018-01-22,71100.0,2412000.0,5610463.0,250418.0,63.0,2832.97,3501.0,326.0,47.48,52.51,1072.0,268081.3043478261
2018-01-23,71300.0,2458000.0,4671451.0,270654.0,64.0,2839.13,3547.0,331.0,47.41,52.51,1077.0,268081.3043478261
2018-01-24,72400.0,2467000.0,3802939.0,191010.0,66.0,2837.54,3559.0,331.0,47.4,52.48,1068.0,268081.3043478261
2018-01-25,75800.0,2513000.0,8758929.0,223207.0,66.0,2839.25,3548.0,334.0,47.65,52.49,1063.0,268081.3043478261
2018-01-26,75550.0,2539000.0,6188628.5,207002.0,66.0,2872.87,3558.0,335.0,47.62,52.5,1067.0,268081.3043478261
2018-01-29,75300.0,2561000.0,3618328.0,236776.0,66.0,2853.53,3523.0,338.0,47.66,52.5,1072.0,268081.3043478261
2018-01-30,73100.0,2490000.0,5443314.0,245691.0,65.0,2822.43,3488.0,333.0,47.6,52.45,1072.0,268081.3043478261
2018-01-31,73500.0,2495000.0,5800892.0,1293626.0,65.0,2823.81,3481.0,333.0,47.67,52.26,1068.0,268081.3043478261
2018-02-01,74400.0,2491000.0,2987816.0,552189.0,66.0,2821.98,3447.0,333.0,47.75,52.19,1073.0,290055.0
2018-02-02,72200.0,2385000.0,4343077.0,585207.0,65.0,2762.13,3462.0,327.0,47.8,52.06,1087.0,290055.0
2018-02-05,70200.0,2396000.0,4058439.0,567158.0,64.0,2648.94,3488.0,323.0,47.74,51.95,1091.0,290055.0
2018-02-06,70200.0,2371000.0,5679965.0,388129.0,63.0,2695.14,3371.0,318.0,47.75,51.91,1088.0,290055.0
2018-02-07,71100.0,2290000.0,6007913.0,468961.0,62.0,2681.66,3309.0,310.0,47.91,52.16,1085.0,290055.0
2018-02-08,73900.0,2300000.0,5586858.0,465021.0,61.0,2581.0,3262.0,312.0,48.18,52.19,1091.0,290055.0
2018-02-09,74200.0,2235000.0,4452367.0,349300.0,59.0,2619.55,3130.0,305.0,48.23,52.15,1091.0,290055.0
2018-02-12,74500.0,2286000.0,3317876.0,315099.0,59.0,2656.0,3154.0,308.0,48.21,52.18,1085.0,290055.0
2018-02-13,77700.0,2377000.0,7814367.0,378465.0,59.0,2662.94,3185.0,311.0,48.57,52.23,1085.0,290055.0
2018-02-14,77600.0,2450000.0,3943628.0,378118.0,61.0,2698.63,3199.0,314.0,48.6,52.27,1079.0,290055.0
2018-02-15,77233.33333333331,2439666.666666666,3745944.333333334,354435.0,61.0,2731.2,3210.666666666666,315.0,48.60333333333333,52.26333333333334,1075.6666666666667,290055.0
2018-02-16,76866.66666666669,2429333.333333333,3548260.666666666,330752.0,62.0,2732.22,3222.333333333333,316.0,48.60666666666667,52.25666666666667,1072.3333333333333,290055.0
2018-02-19,76500.0,2419000.0,3350577.0,307069.0,62.0,2724.24,3234.0,317.0,48.61,52.25,1069.0,290055.0
2018-02-20,75500.0,2370000.0,2507719.0,202452.0,62.0,2716.26,3245.666666666666,313.0,48.66,52.23,1074.0,290055.0
2018-02-21,76900.0,2364000.0,2653870.0,257604.0,62.0,2701.33,3257.333333333333,314.0,48.7,52.22,1076.0,290055.0
2018-02-22,75900.0,2338000.0,1879461.0,177399.0,63.0,2703.96,3269.0,312.0,48.69,52.22,1084.0,290055.0
2018-02-23,77300.0,2361000.0,2404473.0,248466.0,64.0,2747.3,3289.0,317.0,48.76,52.2,1079.0,290055.0
2018-02-26,77500.0,2369000.0,2327486.0,191213.0,64.0,2779.6,3330.0,317.0,48.76,52.18,1073.0,290055.0
2018-02-27,77150.0,2369000.0,2715236.5,196611.0,63.0,2744.28,3292.0,317.0,48.84,52.17,1072.0,290055.0
2018-02-28,76800.0,2353000.0,3102987.0,303247.0,62.0,2713.83,3259.0,313.0,48.88,52.18,1083.0,290055.0
2018-03-01,77100.0,2327000.0,2888069.5,284278.5,61.0,2677.67,3274.0,310.5,48.92,52.15,1083.0,324723.63636363635
2018-03-02,77400.0,2301000.0,2673152.0,265310.0,61.0,2691.25,3255.0,308.0,48.96,52.12,1083.0,324723.63636363635
2018-03-05,78300.0,2260000.0,3415061.0,282019.0,63.0,2720.94,3257.0,305.0,49.03,52.09,1082.0,324723.63636363635
2018-03-06,82400.0,2351000.0,7588369.0,308467.0,63.0,2728.12,3290.0,310.0,49.29,52.11,1071.0,324723.63636363635
2018-03-07,82700.0,2431000.0,4992841.0,428541.0,61.0,2726.8,3272.0,311.0,49.49,52.2,1070.0,324723.63636363635
2018-03-08,83500.0,2460000.0,4440076.0,389273.0,60.0,2738.97,3288.0,315.0,49.58,52.23,1072.0,324723.63636363635
2018-03-09,83300.0,2487000.0,5159197.0,286088.0,62.0,2786.57,3307.0,318.0,49.6,52.25,1071.0,324723.63636363635
2018-03-12,84900.0,2487000.0,2744795.0,173779.0,61.0,2783.02,3327.0,321.0,49.68,52.26,1068.0,324723.63636363635
2018-03-13,90000.0,2583000.0,8775741.0,401974.0,61.0,2765.31,3310.0,323.0,50.03,52.37,1065.0,324723.63636363635
2018-03-14,89800.0,2588000.0,6441204.0,254265.0,61.0,2749.48,3291.0,322.0,50.07,52.38,1065.0,324723.63636363635
2018-03-15,89600.0,2577000.0,4106667.0,177649.0,61.0,2747.33,3291.0,323.0,50.08,52.39,1067.0,324723.63636363635
2018-03-16,89800.0,2557000.0,5006430.0,243698.0,62.0,2752.01,3270.0,323.0,50.12,52.41,1069.0,324723.63636363635
2018-03-19,89900.0,2537000.0,3743718.0,164377.0,62.0,2712.92,3279.0,320.0,50.12,52.4,1074.0,324723.63636363635
2018-03-20,89600.0,2560000.0,3083666.0,163865.0,64.0,2716.94,3291.0,322.0,50.11,52.39,1072.0,324723.63636363635
2018-03-21,88400.0,2553000.0,2942484.0,178104.0,65.0,2711.93,3281.0,322.0,50.07,52.38,1072.0,324723.63636363635
2018-03-22,88600.0,2589000.0,2698169.0,169082.0,64.0,2643.69,3263.0,323.0,50.09,52.39,1080.0,324723.63636363635
2018-03-23,83100.0,2486000.0,7310739.0,297099.0,66.0,2588.26,3153.0,312.0,50.1,52.36,1079.0,324723.63636363635
2018-03-26,84000.0,2514000.0,6121334.0,201155.0,66.0,2658.55,3134.0,315.0,50.01,52.35,1080.0,324723.63636363635
2018-03-27,81400.0,2499000.0,7184488.0,237480.0,65.0,2612.62,3167.0,316.0,49.96,52.34,1074.0,324723.63636363635
2018-03-28,80850.0,2435000.0,5401668.5,303189.0,64.0,2605.0,3122.0,312.0,50.07,52.31,1069.0,324723.63636363635
2018-03-29,80300.0,2452000.0,3618849.0,201340.0,65.0,2640.87,3161.0,314.0,49.94,52.28,1066.0,324723.63636363635
2018-03-30,81300.0,2461000.0,3681673.0,155542.0,64.33333333333333,2621.2066666666665,3169.0,315.0,49.87,52.25,1063.0,324723.63636363635
2018-04-01,81300.0,2444000.0,3012040.0,148927.5,63.66666666666666,2601.543333333333,3166.0,314.5,49.875,52.24,1059.5,283662.7272727273
2018-04-02,81300.0,2427000.0,2342407.0,142313.0,63.0,2581.88,3163.0,314.0,49.88,52.23,1056.0,283662.7272727273
2018-04-03,81800.0,2406000.0,3553815.0,255365.0,64.0,2614.45,3137.0,313.0,49.8,52.22,1056.0,283662.7272727273
2018-04-04,80400.0,2346000.0,2964537.0,247684.0,63.0,2644.69,3131.0,309.0,49.8,52.18,1064.0,283662.7272727273
2018-04-05,82900.0,2437000.0,3255356.0,264912.0,64.0,2662.84,3133.333333333333,313.0,49.77,52.17,1060.0,283662.7272727273
2018-04-06,80300.0,2420000.0,5693281.0,250654.0,62.0,2604.47,3135.666666666666,312.0,49.58,52.16,1069.0,283662.7272727273
2018-04-09,80600.0,2460000.0,3231256.0,199008.0,63.0,2613.16,3138.0,313.0,49.56,52.15,1070.0,283662.7272727273
2018-04-10,80400.0,2444000.0,2924054.0,219687.0,66.0,2656.87,3190.0,314.0,49.59,52.13,1068.0,283662.7272727273
2018-04-11,82200.0,2443000.0,4324578.0,201022.0,67.0,2642.19,3208.0,313.0,49.67,52.14,1070.0,283662.7272727273
2018-04-12,84000.0,2450000.0,5725102.0,249325.0,67.0,2663.99,3180.0,313.0,49.84,52.17,1072.0,283662.7272727273
2018-04-13,84200.0,2490000.0,3032369.0,205566.0,67.0,2656.3,3159.0,315.0,49.81,52.2,1069.0,283662.7272727273
2018-04-16,84000.0,2517000.0,1489091.0,157549.0,66.0,2677.84,3111.0,315.0,49.78,52.22,1074.0,283662.7272727273
2018-04-17,82800.0,2499000.0,2501282.0,155440.0,67.0,2706.39,3067.0,315.0,49.68,52.2,1070.0,283662.7272727273
2018-04-18,84600.0,2568000.0,3375376.0,269252.0,68.0,2708.64,3091.0,319.0,49.72,52.25,1066.0,283662.7272727273
2018-04-19,87900.0,2639000.0,5901782.0,343811.0,68.0,2693.13,3117.0,320.0,49.92,52.32,1062.0,283662.7272727273
2018-04-20,84400.0,2581000.0,4590640.0,235220.0,68.0,2670.14,3072.0,318.0,49.77,52.27,1071.0,283662.7272727273
2018-04-23,84400.0,2595000.0,3002461.0,232380.0,69.0,2670.29,3068.0,318.0,49.67,52.24,1077.0,283662.7272727273
2018-04-24,82100.0,2523000.0,6804182.0,315406.0,68.0,2634.56,3129.0,316.0,49.6,52.17,1078.0,283662.7272727273
2018-04-25,84300.0,2520000.0,7177964.5,332292.0,68.0,2639.4,3118.0,314.0,49.55,52.07,1083.0,283662.7272727273
2018-04-26,86500.0,2607000.0,7551747.0,360931.0,68.0,2666.94,3075.0,318.0,49.76,52.1,1077.0,283662.7272727273
2018-04-27,87100.0,2650000.0,4961867.0,606216.0,68.0,2669.91,3082.0,321.0,49.91,52.06,1073.0,283662.7272727273
2018-04-30,84500.0,2650000.0,4653153.0,0.0,69.0,2675.384545454545,3081.666666666666,324.0,49.99,52.06,1071.0,283662.7272727273
2018-05-01,83800.0,2650000.0,5048696.5,0.0,67.0,2680.859090909091,3081.333333333333,323.5,49.965,52.06,1074.0,282913.47826086957
2018-05-02,83100.0,2650000.0,5444240.0,0.0,68.0,2686.3336363636363,3081.0,323.0,49.94,52.06,1077.0,282913.47826086957
2018-05-03,82900.0,2650000.0,2362792.0,0.0,68.0,2691.8081818181813,3101.0,321.0,49.95,0.0,1076.0,282913.47826086957
2018-05-04,83000.0,2595000.0,2696141.0,791307.82,70.0,2697.2827272727272,3091.0,317.0,50.02,52.79,1077.0,282913.47826086957
2018-05-07,83250.0,2612500.0,2837873.0,626701.11,71.0,2702.757272727273,3137.0,316.5,50.040000000000006,52.8,1078.0,282913.47826086957
2018-05-08,83500.0,2630000.0,2979605.0,462094.4,69.0,2708.2318181818177,3162.0,316.0,50.06,52.81,1079.0,282913.47826086957
2018-05-09,83400.0,2545000.0,2284106.0,322566.1,71.0,2713.706363636364,3159.0,314.0,50.09,52.78,1079.0,282913.47826086957
2018-05-10,85800.0,2580000.0,3274963.0,278105.26,71.0,2719.180909090909,3174.0,317.0,50.15,52.77,1072.0,282913.47826086957
2018-05-11,85600.0,2565000.0,2617099.5,206299.94,71.0,2724.6554545454546,3163.0,319.0,50.2,52.77,1067.0,282913.47826086957
2018-05-14,85400.0,2505000.0,1959236.0,298185.44,71.0,2730.13,3174.0,318.0,50.19,52.74,1070.0,282913.47826086957
2018-05-15,84600.0,2460000.0,2239370.0,374182.92,71.0,2711.45,3192.0,315.0,50.19,52.72,1077.0,282913.47826086957
2018-05-16,87000.0,2492500.0,3040180.0,318373.66,71.0,2722.46,3170.0,316.0,50.35,52.74,1082.0,282913.47826086957
2018-05-17,86700.0,2470000.0,2864278.0,207308.8,71.0,2720.13,3154.0,314.0,50.36,52.7,1081.0,282913.47826086957
2018-05-18,87900.0,2475000.0,2187789.0,134131.4,71.0,2712.97,3193.0,315.0,50.4,52.69,1082.0,282913.47826086957
2018-05-21,89100.0,2500000.0,3262983.0,180419.96,72.0,2733.01,3214.0,316.0,50.49,52.69,1085.0,282913.47826086957
2018-05-22,92200.0,2545000.0,6820949.0,261164.88,72.0,2724.44,3214.0,317.0,50.7,52.695,1084.0,282913.47826086957
2018-05-23,95300.0,2590000.0,10378915.0,341909.8,72.0,2733.29,3169.0,318.0,50.91,52.7,1083.0,282913.47826086957
2018-05-24,94600.0,2570000.0,3220029.0,165785.5,71.0,2727.76,3155.0,317.0,50.89,52.69,1079.0,282913.47826086957
